t,solar,wind,year
137946,0,0.022,2015
137947,0,0.013,2015
137948,0,0.006,2015
137949,0,0.002,2015
137950,0,0.001,2015
137951,0,0.001,2015
137952,0,0.002,2015
137953,0,0.004,2015
137954,0.038,0.008,2015
137955,0.15,0.019,2015
137956,0.281,0.073,2015
137957,0.399,0.134,2015
137958,0.469,0.185,2015
137959,0.511,0.216,2015
137960,0.477,0.213,2015
137961,0.385,0.176,2015
137962,0.265,0.129,2015
137963,0.169,0.088,2015
137964,0.098,0.061,2015
137965,0.017,0.053,2015
137966,0,0.062,2015
137967,0,0.079,2015
137968,0,0.081,2015
137969,0,0.072,2015
137970,0,0.05,2015
137971,0,0.032,2015
137972,0,0.022,2015
137973,0,0.016,2015
137974,0,0.01,2015
137975,0,0.01,2015
137976,0,0.011,2015
137977,0,0.012,2015
137978,0.033,0.012,2015
137979,0.121,0.02,2015
137980,0.226,0.085,2015
137981,0.312,0.183,2015
137982,0.381,0.265,2015
137983,0.394,0.309,2015
137984,0.381,0.336,2015
137985,0.349,0.367,2015
137986,0.277,0.397,2015
137987,0.177,0.394,2015
137988,0.094,0.307,2015
137989,0.013,0.198,2015
137990,0,0.149,2015
137991,0,0.131,2015
137992,0,0.109,2015
137993,0,0.105,2015
137994,0,0.111,2015
137995,0,0.122,2015
137996,0,0.136,2015
137997,0,0.145,2015
137998,0,0.148,2015
137999,0,0.153,2015
138000,0,0.14,2015
138001,0,0.15,2015
138002,0.081,0.109,2015
138003,0.229,0.152,2015
138004,0.397,0.221,2015
138005,0.507,0.232,2015
138006,0.571,0.251,2015
138007,0.583,0.261,2015
138008,0.558,0.265,2015
138009,0.46,0.276,2015
138010,0.295,0.298,2015
138011,0.178,0.311,2015
138012,0.091,0.306,2015
138013,0.01,0.26,2015
138014,0,0.265,2015
138015,0,0.266,2015
138016,0,0.245,2015
138017,0,0.222,2015
138018,0,0.222,2015
138019,0,0.201,2015
138020,0,0.196,2015
138021,0,0.194,2015
138022,0,0.186,2015
138023,0,0.185,2015
138024,0,0.187,2015
138025,0,0.191,2015
138026,0.019,0.166,2015
138027,0.087,0.118,2015
138028,0.172,0.206,2015
138029,0.255,0.287,2015
138030,0.315,0.301,2015
138031,0.346,0.299,2015
138032,0.333,0.289,2015
138033,0.275,0.268,2015
138034,0.187,0.232,2015
138035,0.105,0.195,2015
138036,0.038,0.142,2015
138037,0.002,0.113,2015
138038,0,0.124,2015
138039,0,0.122,2015
138040,0,0.124,2015
138041,0,0.129,2015
138042,0,0.128,2015
138043,0,0.144,2015
138044,0,0.183,2015
138045,0,0.179,2015
138046,0,0.136,2015
138047,0,0.123,2015
138048,0,0.14,2015
138049,0,0.165,2015
138050,0.013,0.151,2015
138051,0.075,0.101,2015
138052,0.178,0.144,2015
138053,0.263,0.196,2015
138054,0.325,0.226,2015
138055,0.341,0.241,2015
138056,0.305,0.252,2015
138057,0.239,0.26,2015
138058,0.154,0.273,2015
138059,0.083,0.272,2015
138060,0.03,0.222,2015
138061,0.001,0.223,2015
138062,0,0.239,2015
138063,0,0.244,2015
138064,0,0.241,2015
138065,0,0.232,2015
138066,0,0.238,2015
138067,0,0.217,2015
138068,0,0.21,2015
138069,0,0.213,2015
138070,0,0.199,2015
138071,0,0.168,2015
138072,0,0.136,2015
138073,0,0.108,2015
138074,0.089,0.059,2015
138075,0.307,0.05,2015
138076,0.5,0.097,2015
138077,0.606,0.144,2015
138078,0.65,0.203,2015
138079,0.662,0.269,2015
138080,0.669,0.327,2015
138081,0.658,0.37,2015
138082,0.599,0.375,2015
138083,0.462,0.364,2015
138084,0.23,0.342,2015
138085,0.028,0.262,2015
138086,0,0.205,2015
138087,0,0.182,2015
138088,0,0.162,2015
138089,0,0.148,2015
138090,0,0.138,2015
138091,0,0.126,2015
138092,0,0.111,2015
138093,0,0.099,2015
138094,0,0.091,2015
138095,0,0.09,2015
138096,0,0.088,2015
138097,0,0.084,2015
138098,0.08,0.071,2015
138099,0.253,0.105,2015
138100,0.394,0.139,2015
138101,0.49,0.181,2015
138102,0.531,0.231,2015
138103,0.532,0.281,2015
138104,0.499,0.32,2015
138105,0.453,0.336,2015
138106,0.396,0.339,2015
138107,0.283,0.335,2015
138108,0.147,0.314,2015
138109,0.019,0.23,2015
138110,0,0.186,2015
138111,0,0.157,2015
138112,0,0.137,2015
138113,0,0.112,2015
138114,0,0.112,2015
138115,0,0.124,2015
138116,0,0.123,2015
138117,0,0.119,2015
138118,0,0.106,2015
138119,0,0.095,2015
138120,0,0.088,2015
138121,0,0.091,2015
138122,0.027,0.067,2015
138123,0.11,0.046,2015
138124,0.22,0.104,2015
138125,0.321,0.177,2015
138126,0.392,0.293,2015
138127,0.419,0.45,2015
138128,0.403,0.588,2015
138129,0.388,0.671,2015
138130,0.359,0.72,2015
138131,0.251,0.729,2015
138132,0.152,0.603,2015
138133,0.023,0.38,2015
138134,0,0.305,2015
138135,0,0.252,2015
138136,0,0.174,2015
138137,0,0.148,2015
138138,0,0.15,2015
138139,0,0.158,2015
138140,0,0.162,2015
138141,0,0.169,2015
138142,0,0.161,2015
138143,0,0.15,2015
138144,0,0.156,2015
138145,0,0.169,2015
138146,0.018,0.14,2015
138147,0.077,0.09,2015
138148,0.191,0.208,2015
138149,0.381,0.419,2015
138150,0.526,0.554,2015
138151,0.578,0.645,2015
138152,0.574,0.672,2015
138153,0.517,0.669,2015
138154,0.42,0.638,2015
138155,0.286,0.575,2015
138156,0.141,0.443,2015
138157,0.013,0.265,2015
138158,0,0.179,2015
138159,0,0.144,2015
138160,0,0.129,2015
138161,0,0.137,2015
138162,0,0.143,2015
138163,0,0.152,2015
138164,0,0.167,2015
138165,0,0.175,2015
138166,0,0.155,2015
138167,0,0.133,2015
138168,0,0.123,2015
138169,0,0.119,2015
138170,0.068,0.09,2015
138171,0.23,0.108,2015
138172,0.371,0.288,2015
138173,0.478,0.391,2015
138174,0.568,0.429,2015
138175,0.616,0.442,2015
138176,0.622,0.455,2015
138177,0.587,0.456,2015
138178,0.492,0.482,2015
138179,0.317,0.504,2015
138180,0.189,0.403,2015
138181,0.033,0.233,2015
138182,0,0.158,2015
138183,0,0.142,2015
138184,0,0.148,2015
138185,0,0.137,2015
138186,0,0.124,2015
138187,0,0.107,2015
138188,0,0.104,2015
138189,0,0.109,2015
138190,0,0.12,2015
138191,0,0.132,2015
138192,0,0.124,2015
138193,0,0.116,2015
138194,0.068,0.083,2015
138195,0.203,0.081,2015
138196,0.321,0.117,2015
138197,0.453,0.114,2015
138198,0.539,0.108,2015
138199,0.579,0.106,2015
138200,0.597,0.117,2015
138201,0.588,0.143,2015
138202,0.562,0.171,2015
138203,0.432,0.185,2015
138204,0.149,0.222,2015
138205,0.016,0.254,2015
138206,0,0.241,2015
138207,0,0.169,2015
138208,0,0.134,2015
138209,0,0.134,2015
138210,0,0.124,2015
138211,0,0.108,2015
138212,0,0.092,2015
138213,0,0.083,2015
138214,0,0.079,2015
138215,0,0.08,2015
138216,0,0.075,2015
138217,0,0.062,2015
138218,0.016,0.042,2015
138219,0.101,0.025,2015
138220,0.173,0.024,2015
138221,0.238,0.009,2015
138222,0.306,0.001,2015
138223,0.339,0,2015
138224,0.333,0,2015
138225,0.295,0,2015
138226,0.233,0,2015
138227,0.148,0,2015
138228,0.065,0,2015
138229,0.005,0,2015
138230,0,0,2015
138231,0,0,2015
138232,0,0.001,2015
138233,0,0.002,2015
138234,0,0.003,2015
138235,0,0.004,2015
138236,0,0.005,2015
138237,0,0.006,2015
138238,0,0.01,2015
138239,0,0.008,2015
138240,0,0.005,2015
138241,0,0.002,2015
138242,0.02,0.001,2015
138243,0.103,0,2015
138244,0.227,0,2015
138245,0.361,0,2015
138246,0.461,0,2015
138247,0.489,0.001,2015
138248,0.475,0.001,2015
138249,0.418,0.003,2015
138250,0.333,0.006,2015
138251,0.21,0.01,2015
138252,0.094,0.016,2015
138253,0.01,0.028,2015
138254,0,0.041,2015
138255,0,0.04,2015
138256,0,0.03,2015
138257,0,0.02,2015
138258,0,0.014,2015
138259,0,0.012,2015
138260,0,0.019,2015
138261,0,0.035,2015
138262,0,0.043,2015
138263,0,0.024,2015
138264,0,0.005,2015
138265,0,0.002,2015
138266,0.093,0.003,2015
138267,0.303,0.004,2015
138268,0.475,0.012,2015
138269,0.565,0.023,2015
138270,0.614,0.032,2015
138271,0.623,0.042,2015
138272,0.606,0.05,2015
138273,0.575,0.06,2015
138274,0.507,0.07,2015
138275,0.329,0.075,2015
138276,0.166,0.08,2015
138277,0.014,0.079,2015
138278,0,0.084,2015
138279,0,0.085,2015
138280,0,0.072,2015
138281,0,0.04,2015
138282,0,0.017,2015
138283,0,0.006,2015
138284,0,0.003,2015
138285,0,0.002,2015
138286,0,0.002,2015
138287,0,0.001,2015
138288,0,0.001,2015
138289,0,0,2015
138290,0.033,0.001,2015
138291,0.13,0.001,2015
138292,0.265,0.008,2015
138293,0.391,0.019,2015
138294,0.468,0.029,2015
138295,0.513,0.034,2015
138296,0.507,0.032,2015
138297,0.465,0.024,2015
138298,0.376,0.02,2015
138299,0.266,0.02,2015
138300,0.118,0.02,2015
138301,0.012,0.019,2015
138302,0,0.022,2015
138303,0,0.026,2015
138304,0,0.02,2015
138305,0,0.01,2015
138306,0,0.002,2015
138307,0,0,2015
138308,0,0,2015
138309,0,0,2015
138310,0,0,2015
138311,0,0,2015
138312,0,0,2015
138313,0,0.001,2015
138314,0.149,0.001,2015
138315,0.43,0.001,2015
138316,0.582,0.004,2015
138317,0.65,0.019,2015
138318,0.679,0.036,2015
138319,0.697,0.051,2015
138320,0.709,0.056,2015
138321,0.714,0.057,2015
138322,0.675,0.06,2015
138323,0.588,0.064,2015
138324,0.329,0.076,2015
138325,0.039,0.081,2015
138326,0,0.095,2015
138327,0,0.09,2015
138328,0,0.07,2015
138329,0,0.044,2015
138330,0,0.016,2015
138331,0,0.002,2015
138332,0,0.001,2015
138333,0,0.003,2015
138334,0,0.005,2015
138335,0,0.006,2015
138336,0,0.007,2015
138337,0,0.009,2015
138338,0.18,0.011,2015
138339,0.488,0.02,2015
138340,0.631,0.04,2015
138341,0.689,0.069,2015
138342,0.708,0.093,2015
138343,0.709,0.105,2015
138344,0.717,0.109,2015
138345,0.719,0.11,2015
138346,0.69,0.119,2015
138347,0.61,0.141,2015
138348,0.406,0.17,2015
138349,0.046,0.182,2015
138350,0,0.233,2015
138351,0,0.253,2015
138352,0,0.206,2015
138353,0,0.107,2015
138354,0,0.05,2015
138355,0,0.027,2015
138356,0,0.013,2015
138357,0,0.011,2015
138358,0,0.013,2015
138359,0,0.024,2015
138360,0,0.044,2015
138361,0,0.065,2015
138362,0.031,0.057,2015
138363,0.123,0.052,2015
138364,0.211,0.096,2015
138365,0.251,0.122,2015
138366,0.295,0.133,2015
138367,0.285,0.133,2015
138368,0.259,0.126,2015
138369,0.201,0.116,2015
138370,0.14,0.102,2015
138371,0.077,0.079,2015
138372,0.028,0.064,2015
138373,0.001,0.047,2015
138374,0,0.04,2015
138375,0,0.047,2015
138376,0,0.064,2015
138377,0,0.079,2015
138378,0,0.098,2015
138379,0,0.097,2015
138380,0,0.14,2015
138381,0,0.167,2015
138382,0,0.178,2015
138383,0,0.132,2015
138384,0,0.093,2015
138385,0,0.07,2015
138386,0.015,0.062,2015
138387,0.093,0.039,2015
138388,0.198,0.08,2015
138389,0.279,0.153,2015
138390,0.319,0.195,2015
138391,0.336,0.204,2015
138392,0.302,0.186,2015
138393,0.266,0.154,2015
138394,0.195,0.123,2015
138395,0.112,0.089,2015
138396,0.05,0.066,2015
138397,0.003,0.05,2015
138398,0,0.055,2015
138399,0,0.056,2015
138400,0,0.039,2015
138401,0,0.024,2015
138402,0,0.007,2015
138403,0,0.001,2015
138404,0,0.001,2015
138405,0,0.008,2015
138406,0,0.016,2015
138407,0,0.023,2015
138408,0,0.038,2015
138409,0,0.055,2015
138410,0.021,0.058,2015
138411,0.109,0.052,2015
138412,0.209,0.126,2015
138413,0.315,0.164,2015
138414,0.4,0.177,2015
138415,0.436,0.164,2015
138416,0.444,0.159,2015
138417,0.406,0.157,2015
138418,0.364,0.134,2015
138419,0.273,0.104,2015
138420,0.159,0.078,2015
138421,0.017,0.061,2015
138422,0,0.054,2015
138423,0,0.043,2015
138424,0,0.04,2015
138425,0,0.032,2015
138426,0,0.019,2015
138427,0,0.008,2015
138428,0,0.004,2015
138429,0,0.003,2015
138430,0,0.003,2015
138431,0,0.004,2015
138432,0,0.006,2015
138433,0,0.01,2015
138434,0.083,0.011,2015
138435,0.306,0.033,2015
138436,0.477,0.068,2015
138437,0.578,0.08,2015
138438,0.633,0.084,2015
138439,0.648,0.072,2015
138440,0.663,0.056,2015
138441,0.661,0.041,2015
138442,0.638,0.041,2015
138443,0.55,0.047,2015
138444,0.26,0.056,2015
138445,0.033,0.066,2015
138446,0,0.09,2015
138447,0,0.099,2015
138448,0,0.093,2015
138449,0,0.073,2015
138450,0,0.052,2015
138451,0,0.037,2015
138452,0,0.021,2015
138453,0,0.009,2015
138454,0,0.003,2015
138455,0,0.002,2015
138456,0,0.002,2015
138457,0,0.003,2015
138458,0.12,0.004,2015
138459,0.354,0.011,2015
138460,0.564,0.025,2015
138461,0.645,0.044,2015
138462,0.68,0.061,2015
138463,0.697,0.053,2015
138464,0.707,0.033,2015
138465,0.711,0.017,2015
138466,0.668,0.01,2015
138467,0.57,0.011,2015
138468,0.247,0.014,2015
138469,0.024,0.026,2015
138470,0,0.046,2015
138471,0,0.052,2015
138472,0,0.049,2015
138473,0,0.037,2015
138474,0,0.02,2015
138475,0,0.007,2015
138476,0,0.002,2015
138477,0,0.001,2015
138478,0,0,2015
138479,0,0,2015
138480,0,0.001,2015
138481,0,0.003,2015
138482,0.123,0.006,2015
138483,0.406,0.009,2015
138484,0.577,0.019,2015
138485,0.654,0.029,2015
138486,0.684,0.026,2015
138487,0.681,0.015,2015
138488,0.684,0.006,2015
138489,0.672,0.002,2015
138490,0.619,0,2015
138491,0.425,0,2015
138492,0.204,0,2015
138493,0.014,0.013,2015
138494,0,0.032,2015
138495,0,0.027,2015
138496,0,0.019,2015
138497,0,0.016,2015
138498,0,0.009,2015
138499,0,0.004,2015
138500,0,0.002,2015
138501,0,0.001,2015
138502,0,0.002,2015
138503,0,0.004,2015
138504,0,0.006,2015
138505,0,0.008,2015
138506,0.045,0.011,2015
138507,0.207,0.02,2015
138508,0.326,0.039,2015
138509,0.41,0.063,2015
138510,0.441,0.076,2015
138511,0.435,0.073,2015
138512,0.387,0.062,2015
138513,0.262,0.053,2015
138514,0.161,0.04,2015
138515,0.092,0.031,2015
138516,0.042,0.023,2015
138517,0.003,0.015,2015
138518,0,0.01,2015
138519,0,0.006,2015
138520,0,0.007,2015
138521,0,0.011,2015
138522,0,0.017,2015
138523,0,0.024,2015
138524,0,0.041,2015
138525,0,0.072,2015
138526,0,0.098,2015
138527,0,0.113,2015
138528,0,0.116,2015
138529,0,0.078,2015
138530,0.058,0.04,2015
138531,0.231,0.047,2015
138532,0.437,0.079,2015
138533,0.577,0.083,2015
138534,0.635,0.083,2015
138535,0.655,0.076,2015
138536,0.665,0.062,2015
138537,0.666,0.041,2015
138538,0.642,0.02,2015
138539,0.525,0.006,2015
138540,0.23,0.001,2015
138541,0.018,0,2015
138542,0,0.001,2015
138543,0,0.002,2015
138544,0,0.005,2015
138545,0,0.015,2015
138546,0,0.025,2015
138547,0,0.022,2015
138548,0,0.017,2015
138549,0,0.017,2015
138550,0,0.023,2015
138551,0,0.033,2015
138552,0,0.043,2015
138553,0,0.053,2015
138554,0.151,0.05,2015
138555,0.505,0.078,2015
138556,0.646,0.197,2015
138557,0.689,0.216,2015
138558,0.702,0.175,2015
138559,0.676,0.128,2015
138560,0.653,0.096,2015
138561,0.621,0.08,2015
138562,0.558,0.078,2015
138563,0.434,0.085,2015
138564,0.244,0.086,2015
138565,0.019,0.069,2015
138566,0,0.062,2015
138567,0,0.059,2015
138568,0,0.046,2015
138569,0,0.019,2015
138570,0,0.002,2015
138571,0,0.001,2015
138572,0,0.012,2015
138573,0,0.026,2015
138574,0,0.01,2015
138575,0,0.001,2015
138576,0,0,2015
138577,0,0.001,2015
138578,0.009,0.002,2015
138579,0.062,0.019,2015
138580,0.145,0.046,2015
138581,0.202,0.051,2015
138582,0.226,0.046,2015
138583,0.224,0.039,2015
138584,0.216,0.033,2015
138585,0.179,0.027,2015
138586,0.117,0.029,2015
138587,0.058,0.033,2015
138588,0.02,0.026,2015
138589,0,0.019,2015
138590,0,0.015,2015
138591,0,0.016,2015
138592,0,0.02,2015
138593,0,0.029,2015
138594,0,0.041,2015
138595,0,0.051,2015
138596,0,0.054,2015
138597,0,0.063,2015
138598,0,0.056,2015
138599,0,0.05,2015
138600,0,0.04,2015
138601,0,0.033,2015
138602,0.05,0.025,2015
138603,0.231,0.011,2015
138604,0.378,0.02,2015
138605,0.489,0.044,2015
138606,0.566,0.064,2015
138607,0.592,0.086,2015
138608,0.581,0.096,2015
138609,0.532,0.086,2015
138610,0.432,0.069,2015
138611,0.302,0.051,2015
138612,0.168,0.037,2015
138613,0.017,0.035,2015
138614,0,0.029,2015
138615,0,0.02,2015
138616,0,0.011,2015
138617,0,0.003,2015
138618,0,0,2015
138619,0,0,2015
138620,0,0,2015
138621,0,0,2015
138622,0,0.003,2015
138623,0,0.01,2015
138624,0,0.017,2015
138625,0,0.023,2015
138626,0.154,0.024,2015
138627,0.438,0.016,2015
138628,0.576,0.03,2015
138629,0.633,0.046,2015
138630,0.66,0.054,2015
138631,0.649,0.053,2015
138632,0.639,0.05,2015
138633,0.613,0.043,2015
138634,0.594,0.042,2015
138635,0.513,0.046,2015
138636,0.232,0.054,2015
138637,0.021,0.062,2015
138638,0,0.053,2015
138639,0,0.039,2015
138640,0,0.044,2015
138641,0,0.047,2015
138642,0,0.044,2015
138643,0,0.031,2015
138644,0,0.024,2015
138645,0,0.026,2015
138646,0,0.027,2015
138647,0,0.024,2015
138648,0,0.022,2015
138649,0,0.02,2015
138650,0.031,0.021,2015
138651,0.158,0.039,2015
138652,0.269,0.076,2015
138653,0.331,0.079,2015
138654,0.349,0.058,2015
138655,0.339,0.04,2015
138656,0.349,0.025,2015
138657,0.289,0.01,2015
138658,0.195,0.003,2015
138659,0.111,0,2015
138660,0.042,0,2015
138661,0.001,0,2015
138662,0,0,2015
138663,0,0.001,2015
138664,0,0.004,2015
138665,0,0.008,2015
138666,0,0.009,2015
138667,0,0.005,2015
138668,0,0.002,2015
138669,0,0.002,2015
138670,0,0.001,2015
138671,0,0.002,2015
138672,0,0.006,2015
138673,0,0.011,2015
138674,0.002,0.018,2015
138675,0.029,0.021,2015
138676,0.084,0.047,2015
138677,0.171,0.09,2015
138678,0.283,0.108,2015
138679,0.335,0.106,2015
138680,0.327,0.094,2015
138681,0.271,0.066,2015
138682,0.19,0.037,2015
138683,0.101,0.024,2015
138684,0.037,0.022,2015
138685,0.001,0.032,2015
138686,0,0.054,2015
138687,0,0.072,2015
138688,0,0.079,2015
138689,0,0.105,2015
138690,0,0.096,2015
138691,0,0.073,2015
138692,0,0.051,2015
138693,0,0.042,2015
138694,0,0.038,2015
138695,0,0.042,2015
138696,0,0.052,2015
138697,0,0.061,2015
138698,0.019,0.052,2015
138699,0.107,0.037,2015
138700,0.226,0.093,2015
138701,0.324,0.147,2015
138702,0.415,0.184,2015
138703,0.447,0.225,2015
138704,0.45,0.262,2015
138705,0.352,0.246,2015
138706,0.259,0.207,2015
138707,0.16,0.159,2015
138708,0.09,0.101,2015
138709,0.005,0.063,2015
138710,0,0.045,2015
138711,0,0.032,2015
138712,0,0.019,2015
138713,0,0.014,2015
138714,0,0.005,2015
138715,0,0.002,2015
138716,0,0.002,2015
138717,0,0.003,2015
138718,0,0.004,2015
138719,0,0.003,2015
138720,0,0.002,2015
138721,0,0.001,2015
138722,0.02,0.001,2015
138723,0.089,0,2015
138724,0.152,0.002,2015
138725,0.219,0.012,2015
138726,0.274,0.025,2015
138727,0.285,0.046,2015
138728,0.257,0.07,2015
138729,0.187,0.077,2015
138730,0.122,0.072,2015
138731,0.067,0.056,2015
138732,0.023,0.042,2015
138733,0,0.034,2015
138734,0,0.031,2015
138735,0,0.029,2015
138736,0,0.028,2015
138737,0,0.029,2015
138738,0,0.027,2015
138739,0,0.026,2015
138740,0,0.022,2015
138741,0,0.016,2015
138742,0,0.011,2015
138743,0,0.005,2015
138744,0,0.002,2015
138745,0,0.001,2015
138746,0.019,0,2015
138747,0.109,0,2015
138748,0.241,0.001,2015
138749,0.401,0.001,2015
138750,0.536,0.001,2015
138751,0.599,0.001,2015
138752,0.574,0.001,2015
138753,0.486,0.001,2015
138754,0.353,0.002,2015
138755,0.22,0.002,2015
138756,0.108,0.003,2015
138757,0.007,0.005,2015
138758,0,0.008,2015
138759,0,0.005,2015
138760,0,0.003,2015
138761,0,0.002,2015
138762,0,0.002,2015
138763,0,0.001,2015
138764,0,0.001,2015
138765,0,0.001,2015
138766,0,0.001,2015
138767,0,0.001,2015
138768,0,0.001,2015
138769,0,0.001,2015
138770,0.081,0.004,2015
138771,0.307,0.004,2015
138772,0.457,0.003,2015
138773,0.525,0.002,2015
138774,0.567,0.001,2015
138775,0.575,0,2015
138776,0.567,0,2015
138777,0.522,0.002,2015
138778,0.436,0.009,2015
138779,0.355,0.024,2015
138780,0.203,0.046,2015
138781,0.022,0.062,2015
138782,0,0.076,2015
138783,0,0.083,2015
138784,0,0.088,2015
138785,0,0.078,2015
138786,0,0.055,2015
138787,0,0.026,2015
138788,0,0.008,2015
138789,0,0.002,2015
138790,0,0,2015
138791,0,0,2015
138792,0,0.002,2015
138793,0,0.007,2015
138794,0.031,0.013,2015
138795,0.146,0.019,2015
138796,0.27,0.028,2015
138797,0.379,0.03,2015
138798,0.458,0.031,2015
138799,0.49,0.03,2015
138800,0.489,0.032,2015
138801,0.458,0.045,2015
138802,0.37,0.059,2015
138803,0.248,0.062,2015
138804,0.126,0.062,2015
138805,0.006,0.062,2015
138806,0,0.06,2015
138807,0,0.058,2015
138808,0,0.046,2015
138809,0,0.037,2015
138810,0,0.031,2015
138811,0,0.025,2015
138812,0,0.016,2015
138813,0,0.005,2015
138814,0,0.001,2015
138815,0,0,2015
138816,0,0,2015
138817,0,0,2015
138818,0.048,0,2015
138819,0.201,0.002,2015
138820,0.318,0.009,2015
138821,0.425,0.023,2015
138822,0.503,0.044,2015
138823,0.542,0.055,2015
138824,0.549,0.056,2015
138825,0.479,0.049,2015
138826,0.383,0.04,2015
138827,0.26,0.029,2015
138828,0.102,0.029,2015
138829,0.007,0.037,2015
138830,0,0.033,2015
138831,0,0.022,2015
138832,0,0.006,2015
138833,0,0,2015
138834,0,0,2015
138835,0,0.006,2015
138836,0,0.012,2015
138837,0,0.01,2015
138838,0,0.006,2015
138839,0,0.006,2015
138840,0,0.014,2015
138841,0,0.028,2015
138842,0.003,0.043,2015
138843,0.041,0.049,2015
138844,0.136,0.098,2015
138845,0.23,0.118,2015
138846,0.31,0.119,2015
138847,0.388,0.119,2015
138848,0.42,0.117,2015
138849,0.406,0.103,2015
